Animal_ID,Species,Breed,Gender,Date_of_Birth,Current_Weight_kg,Daily_Feed_Intake_kg,Last_Vet_Visit_Date,Health_Status,Medication_Administered,Breeding_Status,Last_Breeding_Date,Number_of_Offspring
ANM_1730,Goat,Tellicherry,Male,2022-08-06,38.7,1.17,2025-06-26,Healthy,,Not Bred,,0
ANM_1731,Cattle,Jersey,Female,2023-04-12,234.49,4.88,2025-06-26,Mild Illness,Vaccine,Not Bred,,0
ANM_1732,Sheep,Suffolk,Female,2021-08-03,44.27,1.3,2025-06-26,Healthy,,Pregnant,2025-04-16,0
ANM_1733,Chicken,Broiler,Female,2021-05-05,4.13,0.19,2025-06-26,Healthy,,Not Bred,,0
ANM_1734,Sheep,Nali,Female,2024-12-30,21.22,0.78,2025-06-26,Healthy,,Pregnant,2024-10-31,0
ANM_1735,Goat,Black Bengal,Male,2022-05-05,30.47,0.78,2025-06-26,Mild Illness,Anti-parasitic,Not Bred,,0
ANM_1736,Cattle,Sahiwal,Female,2020-09-24,573.55,11.36,2025-06-26,Healthy,,Not Bred,,0
ANM_1737,Goat,Beetal,Male,2023-06-05,26.67,1.0,2025-06-26,Healthy,,Not Bred,,0
ANM_1738,Sheep,Nali,Female,2022-11-05,43.45,1.16,2025-06-26,Mild Illness,Vaccine,Lactating,2025-06-08,5
ANM_1739,Cattle,Gir,Female,2023-05-17,217.3,4.24,2025-06-26,Healthy,,Bred,2024-07-15,0
ANM_1740,Sheep,Nali,Female,2024-05-23,13.61,0.45,2025-06-26,Healthy,,Pregnant,2025-04-14,0
ANM_1741,Cattle,Gir,Female,2021-08-05,450.64,9.6,2025-06-26,Healthy,,Lactating,2025-06-20,2
ANM_1742,Sheep,Nali,Female,2021-04-21,31.88,0.98,2025-06-26,Healthy,,Lactating,2025-04-17,5
ANM_1743,Sheep,Suffolk,Female,2023-12-14,24.83,0.68,2025-06-26,Healthy,,Not Bred,,0
ANM_1744,Pig,Landrace,Male,2022-07-15,153.02,6.62,2025-06-26,Healthy,,Not Bred,,0
ANM_1745,Cattle,Holstein Friesian,Female,2021-02-06,470.36,9.86,2025-06-26,Healthy,,Pregnant,2025-03-09,0
ANM_1746,Cattle,Holstein Friesian,Female,2022-07-22,370.45,7.04,2025-06-26,Mild Illness,Antibiotic,Pregnant,2025-04-13,0
ANM_1747,Goat,Tellicherry,Female,2021-02-15,41.17,1.08,2025-06-26,Mild Illness,Vaccine,Pregnant,2024-09-15,0
ANM_1748,Cattle,Gir,Female,2025-05-08,25.33,1.0,2025-06-26,Healthy,,Pregnant,2025-04-16,0
ANM_1749,Sheep,Deccani,Male,2024-07-29,16.53,0.53,2025-06-26,Healthy,,Not Bred,,0
ANM_1750,Pig,Yorkshire,Male,2021-05-02,195.21,7.66,2025-06-26,Healthy,,Not Bred,,0
ANM_1751,Goat,Black Bengal,Male,2025-04-03,10.28,0.24,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_1752,Chicken,Plymouth Rock,Male,2024-05-19,1.33,0.06,2025-06-26,Healthy,,Not Bred,,0
ANM_1753,Sheep,Suffolk,Male,2025-05-14,2.0,0.1,2025-06-26,Mild Illness,Antibiotic,Not Bred,,0
ANM_1754,Chicken,Broiler,Female,2023-12-02,1.69,0.07,2025-06-26,Healthy,,Pregnant,2024-12-10,0
ANM_1755,Goat,Black Bengal,Female,2023-04-07,23.45,0.71,2025-06-26,Healthy,,Not Bred,,0
ANM_1756,Pig,Large White,Female,2021-01-22,198.86,8.16,2025-06-26,Healthy,,Not Bred,,0
ANM_1757,Chicken,Native,Male,2024-08-12,1.31,0.07,2025-06-26,Healthy,,Not Bred,,0
ANM_1758,Cattle,Gir,Male,2022-01-12,322.84,6.33,2025-06-26,Healthy,,Not Bred,,0
ANM_1759,Sheep,Suffolk,Male,2023-06-06,30.5,0.88,2025-06-26,Healthy,,Not Bred,,0
ANM_1760,Chicken,Native,Female,2022-05-29,3.21,0.16,2025-06-26,Healthy,,Not Bred,,0
ANM_1761,Chicken,Plymouth Rock,Female,2025-05-17,0.48,0.03,2025-06-26,Healthy,,Not Bred,,0
ANM_1762,Cattle,Gir,Female,2025-06-01,20.0,1.0,2025-06-26,Healthy,,Pregnant,2025-02-11,0
ANM_1763,Pig,Yorkshire,Female,2025-01-02,9.53,0.5,2025-06-26,Healthy,,Bred,2024-10-18,0
ANM_1764,Chicken,Leghorn,Male,2021-05-09,3.96,0.2,2025-06-26,Healthy,,Not Bred,,0
ANM_1765,Sheep,Deccani,Male,2023-06-20,22.56,0.85,2025-06-26,Healthy,,Not Bred,,0
ANM_1766,Sheep,Deccani,Female,2022-06-23,40.69,1.14,2025-06-26,Healthy,,Not Bred,,0
ANM_1767,Sheep,Merino,Male,2025-06-20,9.43,0.45,2025-06-26,Healthy,,Not Bred,,0
ANM_1768,Chicken,Leghorn,Female,2024-01-30,1.25,0.06,2025-06-26,Healthy,,Not Bred,,0
ANM_1769,Sheep,Merino,Female,2020-11-04,47.97,1.45,2025-06-26,Healthy,,Pregnant,2024-09-23,0
ANM_1770,Chicken,Broiler,Male,2021-04-28,4.02,0.21,2025-06-26,Healthy,,Not Bred,,0
ANM_1771,Cattle,Sahiwal,Male,2022-06-19,344.66,7.33,2025-06-26,Healthy,,Not Bred,,0
ANM_1772,Goat,Beetal,Female,2021-03-27,45.45,1.2,2025-06-26,Healthy,,Not Bred,,0
ANM_1773,Chicken,Plymouth Rock,Female,2024-10-26,1.09,0.05,2025-06-26,Healthy,,Lactating,2025-06-10,1
ANM_1774,Goat,Beetal,Female,2022-05-11,41.58,1.25,2025-06-26,Healthy,,Not Bred,,0
ANM_1775,Sheep,Suffolk,Male,2024-06-12,22.26,0.65,2025-06-26,Healthy,,Not Bred,,0
ANM_1776,Sheep,Suffolk,Female,2020-10-05,52.02,1.65,2025-06-26,Healthy,,Not Bred,,0
ANM_1777,Chicken,Broiler,Male,2023-09-06,2.08,0.11,2025-06-26,Healthy,,Not Bred,,0
ANM_1778,Chicken,Leghorn,Male,2025-01-07,0.11,0.02,2025-06-26,Healthy,,Not Bred,,0
ANM_1779,Chicken,Rhode Island Red,Male,2021-12-07,4.07,0.21,2025-06-26,Healthy,,Not Bred,,0
ANM_1780,Chicken,Native,Male,2020-08-21,5.36,0.27,2025-06-26,Healthy,,Not Bred,,0
ANM_1781,Goat,Black Bengal,Male,2024-03-22,13.63,0.5,2025-06-26,Healthy,,Not Bred,,0
ANM_1782,Goat,Sirohi,Female,2024-09-18,10.47,0.4,2025-06-26,Healthy,,Not Bred,,0
ANM_1783,Pig,Landrace,Male,2022-10-11,168.98,6.86,2025-06-26,Healthy,,Not Bred,,0
ANM_1784,Goat,Beetal,Female,2022-03-10,28.18,0.85,2025-06-26,Healthy,,Lactating,2024-12-19,1
ANM_1785,Chicken,Plymouth Rock,Female,2024-10-09,0.96,0.04,2025-06-26,Serious Illness,Antibiotic,Pregnant,2024-10-05,0
ANM_1786,Goat,Black Bengal,Male,2022-04-30,30.74,0.88,2025-06-26,Healthy,,Not Bred,,0
ANM_1787,Cattle,Gir,Female,2022-01-16,328.58,6.39,2025-06-26,Mild Illness,Anti-parasitic,Not Bred,,0
ANM_1788,Sheep,Dorper,Male,2024-01-18,18.9,0.74,2025-06-26,Healthy,,Not Bred,,0
ANM_1789,Chicken,Broiler,Male,2022-05-31,3.18,0.17,2025-06-26,Healthy,,Not Bred,,0
ANM_1790,Goat,Tellicherry,Male,2024-03-16,16.91,0.51,2025-06-26,Healthy,,Not Bred,,0
ANM_1791,Pig,Landrace,Male,2022-03-04,163.97,6.78,2025-06-26,Healthy,,Not Bred,,0
ANM_1792,Cattle,Holstein Friesian,Male,2025-06-17,68.43,1.14,2025-06-26,Healthy,,Not Bred,,0
ANM_1793,Goat,Sirohi,Female,2023-06-01,27.19,0.69,2025-06-26,Healthy,,Lactating,2024-12-05,5
ANM_1794,Sheep,Suffolk,Male,2023-10-07,34.23,1.07,2025-06-26,Healthy,,Not Bred,,0
ANM_1795,Pig,Large White,Male,2023-05-23,93.77,3.86,2025-06-26,Healthy,,Not Bred,,0
ANM_1796,Chicken,Broiler,Male,2024-12-22,0.66,0.02,2025-06-26,Healthy,,Not Bred,,0
ANM_1797,Goat,Jamunapari,Female,2021-04-21,38.43,1.34,2025-06-26,Healthy,,Lactating,2025-02-28,5
ANM_1798,Chicken,Rhode Island Red,Male,2024-07-21,1.22,0.07,2025-06-26,Healthy,,Not Bred,,0
ANM_1799,Cattle,Sahiwal,Female,2021-08-24,391.19,7.17,2025-06-26,Healthy,,Lactating,2025-05-15,4
ANM_1800,Cattle,Jersey,Female,2024-03-15,170.87,3.23,2025-06-26,Healthy,,Lactating,2024-09-26,2
ANM_1801,Pig,Large White,Female,2023-07-05,122.04,4.96,2025-06-26,Healthy,,Lactating,2024-12-21,4
ANM_1802,Goat,Tellicherry,Male,2021-11-29,41.55,1.25,2025-06-26,Healthy,,Not Bred,,0
ANM_1803,Pig,Large White,Female,2022-01-20,152.31,6.38,2025-06-26,Healthy,,Not Bred,,0
ANM_1804,Goat,Sirohi,Female,2020-12-19,57.98,1.75,2025-06-26,Healthy,,Bred,2024-07-03,0
ANM_1805,Cattle,Ongole,Male,2022-10-21,360.0,7.12,2025-06-26,Healthy,,Not Bred,,0
ANM_1806,Chicken,Plymouth Rock,Female,2022-01-29,3.18,0.16,2025-06-26,Healthy,,Not Bred,,0
ANM_1807,Chicken,Leghorn,Male,2021-11-06,4.16,0.21,2025-06-26,Healthy,,Not Bred,,0
ANM_1808,Goat,Black Bengal,Male,2023-11-08,20.31,0.55,2025-06-26,Healthy,,Not Bred,,0
ANM_1809,Cattle,Holstein Friesian,Male,2023-12-08,236.6,4.37,2025-06-26,Healthy,,Not Bred,,0
ANM_1810,Chicken,Native,Male,2020-07-10,4.64,0.24,2025-06-26,Healthy,,Not Bred,,0
ANM_1811,Pig,Large White,Male,2022-04-26,168.57,6.83,2025-06-26,Healthy,,Not Bred,,0
ANM_1812,Pig,Large White,Female,2020-09-17,272.69,11.02,2025-06-26,Mild Illness,Anti-parasitic,Pregnant,2025-06-08,0
ANM_1813,Pig,Landrace,Male,2020-10-16,247.5,9.6,2025-06-26,Healthy,,Not Bred,,0
ANM_1814,Sheep,Merino,Female,2020-10-28,52.51,1.5,2025-06-26,Healthy,,Pregnant,2025-06-07,0
ANM_1815,Pig,Duroc,Male,2022-08-05,162.0,6.92,2025-06-26,Healthy,,Not Bred,,0
ANM_1816,Sheep,Merino,Female,2022-12-05,31.17,1.05,2025-06-26,Healthy,,Lactating,2024-10-22,1
ANM_1817,Pig,Duroc,Male,2021-08-07,212.71,8.54,2025-06-26,Healthy,,Not Bred,,0
ANM_1818,Cattle,Ongole,Female,2020-08-31,551.24,11.24,2025-06-26,Healthy,,Pregnant,2024-12-07,0
ANM_1819,Cattle,Ongole,Female,2022-03-20,348.99,6.84,2025-06-26,Healthy,,Lactating,2025-05-20,4
ANM_1820,Goat,Jamunapari,Female,2024-06-03,5.26,0.1,2025-06-26,Healthy,,Not Bred,,0
ANM_1821,Cattle,Holstein Friesian,Male,2022-12-18,316.36,6.2,2025-06-26,Healthy,,Not Bred,,0
ANM_1822,Pig,Large White,Female,2021-04-30,206.02,8.21,2025-06-26,Healthy,,Lactating,2025-02-17,1
ANM_1823,Sheep,Nali,Female,2025-06-03,7.37,0.32,2025-06-26,Healthy,,Not Bred,,0
ANM_1824,Sheep,Merino,Female,2022-01-29,32.35,0.93,2025-06-26,Healthy,,Lactating,2024-12-01,5
ANM_1825,Cattle,Ongole,Male,2020-10-13,543.98,11.34,2025-06-26,Healthy,,Not Bred,,0
ANM_1826,Sheep,Deccani,Male,2022-10-17,35.92,1.0,2025-06-26,Healthy,,Not Bred,,0
ANM_1827,Cattle,Holstein Friesian,Male,2021-11-24,477.41,9.21,2025-06-26,Healthy,,Not Bred,,0
ANM_1828,Goat,Jamunapari,Female,2022-01-03,33.97,0.88,2025-06-26,Healthy,,Pregnant,2025-01-04,0
ANM_1829,Sheep,Merino,Male,2023-05-05,17.36,0.57,2025-06-26,Healthy,,Not Bred,,0
ANM_1830,Sheep,Deccani,Female,2023-05-12,23.4,0.82,2025-06-26,Healthy,,Not Bred,,0
ANM_1831,Pig,Duroc,Male,2025-01-10,5.0,0.5,2025-06-26,Mild Illness,Antibiotic,Not Bred,,0
ANM_1832,Cattle,Jersey,Male,2024-01-06,155.46,2.45,2025-06-26,Healthy,,Not Bred,,0
ANM_1833,Cattle,Holstein Friesian,Male,2020-11-19,539.79,11.01,2025-06-26,Healthy,,Not Bred,,0
ANM_1834,Pig,Duroc,Male,2022-10-26,157.4,6.2,2025-06-26,Healthy,,Not Bred,,0
ANM_1835,Sheep,Deccani,Female,2025-04-03,8.59,0.18,2025-06-26,Healthy,,Pregnant,2025-03-15,0
ANM_1836,Chicken,Broiler,Female,2021-08-20,4.19,0.2,2025-06-26,Mild Illness,Antibiotic,Pregnant,2024-08-11,0
ANM_1837,Goat,Jamunapari,Female,2022-01-08,32.48,0.93,2025-06-26,Healthy,,Pregnant,2024-10-28,0
ANM_1838,Pig,Duroc,Female,2023-11-17,105.98,4.38,2025-06-26,Healthy,,Not Bred,,0
ANM_1839,Cattle,Jersey,Female,2023-12-22,240.15,5.13,2025-06-26,Healthy,,Bred,2024-12-03,0
ANM_1840,Pig,Landrace,Female,2023-06-12,106.12,4.42,2025-06-26,Healthy,,Bred,2025-01-20,0
ANM_1841,Cattle,Holstein Friesian,Male,2023-12-19,260.01,5.23,2025-06-26,Healthy,,Not Bred,,0
ANM_1842,Sheep,Suffolk,Female,2023-05-09,23.87,0.55,2025-06-26,Healthy,,Not Bred,,0
ANM_1843,Goat,Jamunapari,Male,2024-11-09,14.01,0.48,2025-06-26,Healthy,,Not Bred,,0
ANM_1844,Sheep,Dorper,Male,2024-01-24,21.57,0.7,2025-06-26,Healthy,,Not Bred,,0
ANM_1845,Cattle,Ongole,Female,2023-04-26,207.44,4.49,2025-06-26,Healthy,,Not Bred,,0
ANM_1846,Chicken,Rhode Island Red,Male,2024-08-04,0.71,0.03,2025-06-26,Healthy,,Not Bred,,0
ANM_1847,Cattle,Ongole,Female,2021-07-16,464.29,9.68,2025-06-26,Healthy,,Lactating,2025-02-09,5
ANM_1848,Goat,Tellicherry,Female,2022-10-17,31.7,0.82,2025-06-26,Healthy,,Bred,2024-07-12,0
ANM_1849,Pig,Duroc,Male,2022-02-20,157.34,6.08,2025-06-26,Healthy,,Not Bred,,0
ANM_1850,Sheep,Deccani,Male,2024-12-18,17.68,0.39,2025-06-26,Healthy,,Not Bred,,0
ANM_1851,Pig,Yorkshire,Male,2022-04-11,150.3,5.95,2025-06-26,Healthy,,Not Bred,,0
ANM_1852,Chicken,Plymouth Rock,Male,2023-05-10,2.39,0.11,2025-06-26,Healthy,,Not Bred,,0
ANM_1853,Goat,Beetal,Male,2020-07-18,56.78,1.7,2025-06-26,Healthy,,Not Bred,,0
ANM_1854,Sheep,Nali,Male,2021-03-02,45.97,1.32,2025-06-26,Healthy,,Not Bred,,0
ANM_1855,Sheep,Suffolk,Male,2021-11-14,42.04,1.46,2025-06-26,Healthy,,Not Bred,,0
ANM_1856,Pig,Yorkshire,Male,2023-12-14,110.79,4.75,2025-06-26,Healthy,,Not Bred,,0
ANM_1857,Pig,Landrace,Male,2023-04-28,140.29,5.71,2025-06-26,Healthy,,Not Bred,,0
ANM_1858,Goat,Tellicherry,Female,2024-10-22,13.72,0.38,2025-06-26,Healthy,,Not Bred,,0
ANM_1859,Chicken,Leghorn,Female,2021-10-02,3.98,0.19,2025-06-26,Healthy,,Not Bred,,0
ANM_1860,Cattle,Gir,Female,2021-03-24,397.28,8.13,2025-06-26,Healthy,,Pregnant,2025-06-14,0
ANM_1861,Goat,Black Bengal,Male,2025-04-04,9.82,0.21,2025-06-26,Healthy,,Not Bred,,0
ANM_1862,Cattle,Holstein Friesian,Male,2024-02-08,128.69,2.75,2025-06-26,Healthy,,Not Bred,,0
ANM_1863,Cattle,Ongole,Male,2020-07-24,536.46,11.05,2025-06-26,Healthy,,Not Bred,,0
ANM_1864,Pig,Yorkshire,Male,2021-04-26,190.31,7.95,2025-06-26,Healthy,,Not Bred,,0
ANM_1865,Pig,Large White,Male,2024-09-19,58.9,2.32,2025-06-26,Healthy,,Not Bred,,0
ANM_1866,Chicken,Native,Male,2022-07-08,3.4,0.18,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_1867,Pig,Landrace,Male,2021-04-12,220.76,8.68,2025-06-26,Healthy,,Not Bred,,0
ANM_1868,Cattle,Ongole,Female,2022-05-29,354.17,6.74,2025-06-26,Healthy,,Not Bred,,0
ANM_1869,Goat,Tellicherry,Female,2024-02-28,10.01,0.11,2025-06-26,Healthy,,Lactating,2025-03-16,3
ANM_1870,Chicken,Broiler,Male,2020-10-19,5.01,0.24,2025-06-26,Serious Illness,Vaccine,Not Bred,,0
ANM_1871,Goat,Beetal,Female,2024-06-23,15.38,0.39,2025-06-26,Healthy,,Lactating,2024-07-12,2
ANM_1872,Sheep,Suffolk,Female,2021-06-13,40.57,1.23,2025-06-26,Healthy,,Not Bred,,0
ANM_1873,Pig,Large White,Male,2020-10-11,261.77,10.48,2025-06-26,Healthy,,Not Bred,,0
ANM_1874,Sheep,Suffolk,Male,2021-08-12,41.24,1.12,2025-06-26,Healthy,,Not Bred,,0
ANM_1875,Sheep,Suffolk,Male,2020-10-26,56.88,1.61,2025-06-26,Healthy,,Not Bred,,0
ANM_1876,Cattle,Ongole,Female,2020-12-13,554.59,12.75,2025-06-26,Healthy,,Not Bred,,0
ANM_1877,Sheep,Deccani,Male,2025-05-13,13.5,0.29,2025-06-26,Mild Illness,Antibiotic,Not Bred,,0
ANM_1878,Cattle,Jersey,Female,2021-09-15,435.22,8.21,2025-06-26,Healthy,,Pregnant,2025-04-07,0
ANM_1879,Pig,Large White,Female,2022-08-07,155.0,6.11,2025-06-26,Healthy,,Pregnant,2024-07-21,0
ANM_1880,Chicken,Leghorn,Female,2023-01-06,1.7,0.08,2025-06-26,Healthy,,Pregnant,2025-04-02,0
ANM_1881,Cattle,Sahiwal,Female,2020-07-22,579.82,11.51,2025-06-26,Healthy,,Pregnant,2024-11-14,0
ANM_1882,Goat,Tellicherry,Female,2023-04-10,20.79,0.46,2025-06-26,Healthy,,Not Bred,,0
ANM_1883,Pig,Landrace,Female,2023-08-30,99.25,4.12,2025-06-26,Healthy,,Not Bred,,0
ANM_1884,Chicken,Leghorn,Female,2022-04-26,3.37,0.16,2025-06-26,Healthy,,Pregnant,2025-02-19,0
ANM_1885,Chicken,Broiler,Female,2024-01-09,0.96,0.03,2025-06-26,Healthy,,Not Bred,,0
ANM_1886,Cattle,Ongole,Male,2025-01-18,25.31,1.0,2025-06-26,Healthy,,Not Bred,,0
ANM_1887,Cattle,Holstein Friesian,Male,2024-09-07,166.17,3.96,2025-06-26,Healthy,,Not Bred,,0
ANM_1888,Goat,Jamunapari,Female,2022-04-22,31.59,0.96,2025-06-26,Serious Illness,Pain Reliever,Lactating,2024-10-29,2
ANM_1889,Chicken,Rhode Island Red,Female,2024-09-19,1.11,0.05,2025-06-26,Healthy,,Pregnant,2024-09-11,0
ANM_1890,Chicken,Rhode Island Red,Female,2022-10-31,3.08,0.15,2025-06-26,Healthy,,Not Bred,,0
ANM_1891,Chicken,Leghorn,Male,2022-09-13,3.42,0.17,2025-06-26,Healthy,,Not Bred,,0
ANM_1892,Goat,Jamunapari,Male,2023-01-13,28.28,0.97,2025-06-26,Mild Illness,Anti-parasitic,Not Bred,,0
ANM_1893,Pig,Large White,Male,2020-11-15,263.19,10.37,2025-06-26,Healthy,,Not Bred,,0
ANM_1894,Chicken,Plymouth Rock,Female,2021-12-11,4.12,0.21,2025-06-26,Healthy,,Pregnant,2025-05-26,0
ANM_1895,Cattle,Gir,Male,2023-07-30,278.3,5.84,2025-06-26,Serious Illness,Anti-parasitic,Not Bred,,0
ANM_1896,Goat,Jamunapari,Male,2021-07-18,45.17,1.23,2025-06-26,Healthy,,Not Bred,,0
ANM_1897,Goat,Jamunapari,Female,2021-06-16,43.13,1.26,2025-06-26,Mild Illness,Vaccine,Pregnant,2025-06-08,0
ANM_1898,Goat,Black Bengal,Male,2023-06-23,12.95,0.48,2025-06-26,Healthy,,Not Bred,,0
ANM_1899,Goat,Sirohi,Female,2024-11-12,17.77,0.47,2025-06-26,Healthy,,Bred,2025-06-25,0
ANM_1900,Pig,Yorkshire,Male,2024-02-23,68.27,2.68,2025-06-26,Healthy,,Not Bred,,0
ANM_1901,Goat,Black Bengal,Male,2020-10-26,58.33,1.91,2025-06-26,Healthy,,Not Bred,,0
ANM_1902,Cattle,Jersey,Male,2021-05-16,437.46,8.79,2025-06-26,Healthy,,Not Bred,,0
ANM_1903,Sheep,Suffolk,Female,2025-02-28,2.48,0.1,2025-06-26,Healthy,,Lactating,2024-10-19,1
ANM_1904,Chicken,Broiler,Male,2021-04-02,4.25,0.19,2025-06-26,Healthy,,Not Bred,,0
ANM_1905,Goat,Black Bengal,Male,2020-12-26,54.72,1.57,2025-06-26,Healthy,,Not Bred,,0
ANM_1906,Pig,Landrace,Male,2023-02-02,101.09,4.32,2025-06-26,Mild Illness,Anti-parasitic,Not Bred,,0
ANM_1907,Chicken,Leghorn,Female,2023-04-05,2.23,0.1,2025-06-26,Healthy,,Pregnant,2024-08-05,0
ANM_1908,Cattle,Gir,Male,2024-09-27,159.15,3.44,2025-06-26,Healthy,,Not Bred,,0
ANM_1909,Cattle,Holstein Friesian,Male,2022-11-10,327.47,5.75,2025-06-26,Healthy,,Not Bred,,0
ANM_1910,Sheep,Deccani,Male,2022-05-24,35.54,0.95,2025-06-26,Healthy,,Not Bred,,0
ANM_1911,Sheep,Deccani,Male,2021-11-20,41.43,1.16,2025-06-26,Healthy,,Not Bred,,0
ANM_1912,Sheep,Suffolk,Female,2024-05-17,17.74,0.36,2025-06-26,Mild Illness,Pain Reliever,Lactating,2024-07-15,2
ANM_1913,Sheep,Deccani,Female,2020-09-20,60.07,1.91,2025-06-26,Healthy,,Pregnant,2025-01-15,0
ANM_1914,Cattle,Holstein Friesian,Female,2025-01-19,37.79,1.0,2025-06-26,Healthy,,Pregnant,2025-03-06,0
ANM_1915,Cattle,Gir,Male,2024-12-15,181.18,3.37,2025-06-26,Healthy,,Not Bred,,0
ANM_1916,Goat,Tellicherry,Male,2025-05-09,4.34,0.11,2025-06-26,Healthy,,Not Bred,,0
ANM_1917,Sheep,Merino,Male,2024-12-08,18.86,0.51,2025-06-26,Healthy,,Not Bred,,0
ANM_1918,Goat,Beetal,Male,2024-08-14,16.09,0.47,2025-06-26,Healthy,,Not Bred,,0
ANM_1919,Cattle,Jersey,Male,2023-10-23,232.21,3.82,2025-06-26,Healthy,,Not Bred,,0
ANM_1920,Chicken,Broiler,Female,2020-07-11,4.95,0.25,2025-06-26,Serious Illness,Vaccine,Not Bred,,0
ANM_1921,Cattle,Ongole,Female,2021-10-14,429.22,8.76,2025-06-26,Healthy,,Lactating,2025-03-22,2
ANM_1922,Sheep,Suffolk,Female,2021-07-25,56.36,1.74,2025-06-26,Healthy,,Not Bred,,0
ANM_1923,Cattle,Holstein Friesian,Female,2023-02-20,224.37,5.25,2025-06-26,Healthy,,Bred,2025-04-15,0
ANM_1924,Sheep,Dorper,Female,2020-12-19,57.17,1.79,2025-06-26,Healthy,,Pregnant,2024-07-27,0
ANM_1925,Sheep,Dorper,Male,2021-12-02,51.83,1.47,2025-06-26,Healthy,,Not Bred,,0
ANM_1926,Goat,Beetal,Male,2024-11-12,20.32,0.62,2025-06-26,Healthy,,Not Bred,,0
ANM_1927,Sheep,Suffolk,Male,2024-06-17,16.94,0.5,2025-06-26,Healthy,,Not Bred,,0
ANM_1928,Chicken,Native,Male,2023-03-06,1.94,0.09,2025-06-26,Healthy,,Not Bred,,0
ANM_1929,Goat,Beetal,Female,2022-07-26,38.74,1.13,2025-06-26,Healthy,,Pregnant,2024-12-08,0
ANM_1930,Goat,Jamunapari,Male,2025-02-10,2.9,0.1,2025-06-26,Mild Illness,Antibiotic,Not Bred,,0
ANM_1931,Cattle,Jersey,Male,2024-06-27,167.71,2.91,2025-06-26,Healthy,,Not Bred,,0
ANM_1932,Goat,Jamunapari,Female,2020-06-28,52.19,1.62,2025-06-26,Healthy,,Not Bred,,0
ANM_1933,Goat,Beetal,Female,2024-06-17,21.12,0.48,2025-06-26,Healthy,,Not Bred,,0
ANM_1934,Pig,Yorkshire,Male,2024-06-01,62.83,2.33,2025-06-26,Healthy,,Not Bred,,0
ANM_1935,Sheep,Dorper,Female,2024-08-07,18.04,0.62,2025-06-26,Healthy,,Bred,2024-12-24,0
ANM_1936,Pig,Landrace,Female,2023-02-21,110.75,4.33,2025-06-26,Healthy,,Pregnant,2025-01-22,0
ANM_1937,Goat,Beetal,Male,2022-04-08,41.51,1.18,2025-06-26,Healthy,,Not Bred,,0
ANM_1938,Chicken,Broiler,Female,2024-05-07,0.92,0.06,2025-06-26,Healthy,,Not Bred,,0
ANM_1939,Goat,Sirohi,Male,2023-09-11,20.71,0.72,2025-06-26,Healthy,,Not Bred,,0
ANM_1940,Chicken,Plymouth Rock,Male,2022-01-11,3.17,0.15,2025-06-26,Healthy,,Not Bred,,0
ANM_1941,Chicken,Leghorn,Female,2020-12-31,5.16,0.27,2025-06-26,Serious Illness,Antibiotic,Pregnant,2025-01-08,0
ANM_1942,Sheep,Nali,Male,2024-08-01,15.74,0.42,2025-06-26,Healthy,,Not Bred,,0
ANM_1943,Pig,Yorkshire,Male,2023-12-15,117.46,4.29,2025-06-26,Healthy,,Not Bred,,0
ANM_1944,Chicken,Rhode Island Red,Male,2021-08-04,4.12,0.2,2025-06-26,Healthy,,Not Bred,,0
ANM_1945,Pig,Yorkshire,Male,2023-09-07,126.22,5.14,2025-06-26,Healthy,,Not Bred,,0
ANM_1946,Cattle,Holstein Friesian,Male,2022-04-07,357.71,8.02,2025-06-26,Healthy,,Not Bred,,0
ANM_1947,Pig,Large White,Female,2023-06-19,116.62,4.51,2025-06-26,Healthy,,Pregnant,2025-01-26,0
ANM_1948,Cattle,Holstein Friesian,Female,2024-07-17,134.97,1.93,2025-06-26,Healthy,,Not Bred,,0
ANM_1949,Pig,Yorkshire,Male,2024-02-02,66.04,2.64,2025-06-26,Mild Illness,Antibiotic,Not Bred,,0
ANM_1950,Cattle,Ongole,Female,2024-12-03,180.11,3.74,2025-06-26,Healthy,,Lactating,2025-02-19,3
ANM_1951,Chicken,Leghorn,Male,2023-08-18,2.24,0.12,2025-06-26,Mild Illness,Vaccine,Not Bred,,0
ANM_1952,Sheep,Dorper,Female,2023-09-05,23.03,0.74,2025-06-26,Healthy,,Bred,2024-07-01,0
ANM_1953,Cattle,Holstein Friesian,Male,2021-11-15,434.28,9.15,2025-06-26,Healthy,,Not Bred,,0
ANM_1954,Chicken,Native,Female,2024-06-19,1.04,0.07,2025-06-26,Healthy,,Lactating,2024-11-13,1
ANM_1955,Chicken,Plymouth Rock,Female,2020-08-03,4.89,0.25,2025-06-26,Healthy,,Pregnant,2024-10-07,0
ANM_1956,Pig,Landrace,Male,2021-04-26,218.02,8.77,2025-06-26,Healthy,,Not Bred,,0
ANM_1957,Goat,Beetal,Female,2025-06-10,11.55,0.44,2025-06-26,Healthy,,Pregnant,2024-12-11,0
ANM_1958,Pig,Yorkshire,Male,2022-01-23,160.19,6.7,2025-06-26,Healthy,,Not Bred,,0
ANM_1959,Goat,Jamunapari,Male,2025-05-19,2.0,0.16,2025-06-26,Mild Illness,Pain Reliever,Not Bred,,0
ANM_1960,Chicken,Broiler,Male,2021-01-19,4.17,0.2,2025-06-26,Healthy,,Not Bred,,0
